Suburb,Offence category,Subcategory,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024,Jan 2025,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,Jan 2026,Feb 2026,Mar 2026
OXLEY PARK,Theft,Other theft,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,2,0,0,1,1
OXLEY PARK,Arson,Arson,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OXLEY PARK,Malicious damage to property,Malicious damage to property,3,1,1,7,4,3,5,2,0,1,0,2,2,1,2,4,1,0,2,1,1,6,1,0,2,3,3,5,2,4,0,3,3,1,6,3,2,5,8,3,1,1,3,3,2,1,3,2,2,2,2,2,2,2,2,2,2,1,3,1,1,2,2
OXLEY PARK,Drug offences,"Dealing, trafficking in cocaine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OXLEY PARK,Drug offences,"Dealing, trafficking in narcotics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OXLEY PARK,Drug offences,"Dealing, trafficking in cannabis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OXLEY PARK,Drug offences,"Dealing, trafficking in amphetamines",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OXLEY PARK,Drug offences,"Dealing, trafficking in ecstasy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OXLEY PARK,Drug offences,Manufacture drug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OXLEY PARK,Drug offences,Importing drugs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OXLEY PARK,Disorderly conduct,Trespass,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,1,1
OXLEY PARK,Disorderly conduct,Offensive conduct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OXLEY PARK,Disorderly conduct,Offensive language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Homicide,Murder *,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Homicide,Attempted murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Homicide,Manslaughter *,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Assault,Domestic violence related assault,2,0,0,1,1,0,1,0,1,0,0,2,0,0,2,3,1,0,5,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,2,2,0,0,1,0,0,0,1,2,0,1,1,0,0,2,0,1,0,0,0,0,1
OYSTER BAY,Assault,Non-domestic violence related assault,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
OYSTER BAY,Assault,Assault Police,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OYSTER BAY,Sexual offences,Sexual assault,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Sexual offences,"Sexual touching, sexual act and other sexual offences",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OYSTER BAY,Abduction and kidnapping,Abduction and kidnapping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Robbery,Robbery without a weapon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Robbery,Robbery with a firearm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Robbery,Robbery with a weapon not a firearm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Blackmail and extortion,Blackmail and extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OYSTER BAY,Coercive Control,Coercive Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,"Intimidation, stalking and harassment","Intimidation, stalking and harassment",3,0,1,1,0,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,2,0,0,1,0,0,1,1,4,1,1,2,1,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,4,0,0,2,1,0,0,1,1,1,0,0
OYSTER BAY,Theft,Break and enter dwelling,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
OYSTER BAY,Theft,Break and enter non-dwelling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Theft,Receiving or handling stolen goods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Theft,Motor vehicle theft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
OYSTER BAY,Theft,Steal from motor vehicle,0,0,1,4,9,0,1,0,2,0,0,6,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
OYSTER BAY,Theft,Steal from retail store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Theft,Steal from dwelling,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
OYSTER BAY,Theft,Steal from person,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Theft,Fraud,1,1,2,0,2,1,1,1,2,1,2,0,2,0,1,0,1,1,0,2,3,0,0,2,1,3,5,1,0,3,0,0,2,0,0,2,0,1,0,1,0,1,2,1,2,1,3,2,3,2,5,0,0,2,2,0,0,0,2,0,0,4,0
OYSTER BAY,Theft,Other theft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Arson,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Malicious damage to property,Malicious damage to property,2,0,0,1,0,0,0,1,0,2,1,0,1,1,0,1,2,0,2,2,1,2,1,2,1,0,0,0,0,0,0,0,0,5,1,0,1,0,1,2,1,0,0,0,0,0,0,0,1,2,1,2,1,0,0,0,1,0,1,0,1,1,1
OYSTER BAY,Drug offences,"Dealing, trafficking in cocaine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Drug offences,"Dealing, trafficking in narcotics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Drug offences,"Dealing, trafficking in cannabis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Drug offences,"Dealing, trafficking in amphetamines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Drug offences,"Dealing, trafficking in ecstasy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Drug offences,Manufacture drug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Drug offences,Importing drugs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Disorderly conduct,Trespass,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
OYSTER BAY,Disorderly conduct,Offensive conduct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYSTER BAY,Disorderly conduct,Offensive language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PADDINGTON,Homicide,Murder *,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PADDINGTON,Homicide,Attempted murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PADDINGTON,Homicide,Manslaughter *,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PADDINGTON,Assault,Domestic violence related assault,0,2,2,3,2,1,3,2,3,2,5,3,2,1,5,3,2,4,4,3,4,2,2,1,1,6,2,8,1,1,3,0,2,4,3,1,1,4,0,0,2,1,3,2,1,1,1,5,0,1,0,2,2,2,2,0,1,0,3,7,3,1,2
PADDINGTON,Assault,Non-domestic violence related assault,2,0,1,2,2,4,0,2,5,2,3,2,0,1,7,2,1,2,5,7,1,2,0,3,6,4,3,4,2,8,2,2,4,4,4,2,1,7,2,8,2,1,3,4,8,4,4,1,3,4,4,4,5,4,5,3,1,6,2,3,1,3,3
PADDINGTON,Assault,Assault Police,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
PADDINGTON,Sexual offences,Sexual assault,1,1,0,3,1,1,3,0,2,0,0,0,0,1,3,2,2,2,0,0,2,2,0,0,1,1,1,3,1,0,2,0,0,1,1,2,1,0,0,4,0,2,0,0,0,1,0,0,2,1,2,0,1,1,1,0,2,1,0,2,2,0,0
PADDINGTON,Sexual offences,"Sexual touching, sexual act and other sexual offences",1,0,0,0,1,0,0,0,0,1,1,2,1,0,1,1,2,0,1,1,0,1,0,1,1,1,2,0,1,1,0,3,1,0,0,1,3,0,1,3,1,3,0,1,0,1,1,0,1,0,2,3,1,1,0,0,1,1,1,2,1,1,0
PADDINGTON,Abduction and kidnapping,Abduction and kidnapping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PADDINGTON,Robbery,Robbery without a weapon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PADDINGTON,Robbery,Robbery with a firearm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PADDINGTON,Robbery,Robbery with a weapon not a firearm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PADDINGTON,Blackmail and extortion,Blackmail and extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
PADDINGTON,Coercive Control,Coercive Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PADDINGTON,"Intimidation, stalking and harassment","Intimidation, stalking and harassment",8,1,2,5,0,2,2,7,1,2,3,0,3,2,4,2,3,8,3,3,5,3,1,1,5,3,8,7,0,3,2,3,3,3,1,1,1,8,2,3,1,2,4,2,7,3,3,6,3,2,3,2,1,3,2,6,8,3,1,3,0,3,3
PADDINGTON,Theft,Break and enter dwelling,1,2,2,1,2,0,1,0,0,3,2,0,2,0,1,2,1,0,0,1,4,5,1,0,0,0,1,0,0,0,2,2,4,1,4,0,2,5,2,0,0,0,1,4,2,0,2,3,0,0,2,2,2,3,1,3,5,0,1,1,3,0,1
PADDINGTON,Theft,Break and enter non-dwelling,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,1,2,1,1,0,2,1,1,0,1,0,1,0,0,2,0,1,0,1,2,1,4,1,1,1,0,0,0,1,0,1,1,0,0,1,0
PADDINGTON,Theft,Receiving or handling stolen goods,3,1,1,1,1,1,2,1,0,1,3,1,2,4,0,1,2,2,1,2,1,2,2,0,0,0,0,1,1,1,0,0,3,0,0,2,0,0,0,0,1,0,1,2,0,2,2,0,0,2,0,2,2,2,1,0,1,7,0,0,1,0,2
PADDINGTON,Theft,Motor vehicle theft,1,4,4,1,1,0,0,0,1,3,1,1,1,0,0,0,1,1,0,3,3,0,0,1,0,0,1,1,3,0,1,2,3,1,1,0,0,3,1,1,0,4,2,1,2,0,0,2,1,0,3,1,0,0,1,1,1,1,3,0,3,0,0
PADDINGTON,Theft,Steal from motor vehicle,3,0,4,4,5,1,3,2,1,3,2,0,7,0,0,2,0,3,1,3,4,1,5,1,1,2,3,0,4,8,2,4,3,4,9,4,5,5,3,2,4,3,3,3,0,9,2,1,1,1,0,1,3,3,0,1,1,7,5,4,5,2,2
PADDINGTON,Theft,Steal from retail store,1,1,2,3,2,3,1,1,4,1,2,2,1,3,3,1,0,3,0,5,1,4,2,1,2,7,0,5,0,3,0,8,2,0,1,2,1,1,3,0,2,25,6,1,3,3,3,7,5,4,5,4,2,5,4,3,2,1,1,0,5,2,3
PADDINGTON,Theft,Steal from dwelling,6,3,3,3,2,3,4,0,5,7,2,3,0,4,4,2,4,3,4,6,2,5,2,1,6,1,8,2,4,4,2,5,3,2,3,6,8,3,5,2,8,2,1,1,2,5,1,5,3,3,1,5,6,4,5,0,3,2,4,5,1,2,2
PADDINGTON,Theft,Steal from person,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
PADDINGTON,Theft,Fraud,11,8,14,4,6,7,4,8,7,6,4,9,2,5,11,4,5,11,14,9,11,5,4,3,10,15,15,4,7,5,6,8,5,7,8,4,3,4,12,7,7,7,6,6,7,8,5,7,8,8,11,12,9,6,8,10,5,6,11,10,10,8,9
PADDINGTON,Theft,Other theft,1,0,2,0,1,2,0,0,2,3,1,3,0,0,2,0,1,0,3,4,2,0,1,4,4,4,4,0,2,4,3,3,1,2,1,4,1,4,6,1,1,2,4,1,1,4,1,2,3,2,2,1,3,3,3,2,3,1,2,1,0,2,4
PADDINGTON,Arson,Arson,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PADDINGTON,Malicious damage to property,Malicious damage to property,5,6,3,8,5,4,2,2,1,6,9,5,4,3,5,3,1,3,3,4,3,5,3,5,1,2,6,8,6,3,3,3,3,1,2,1,4,6,2,2,4,6,2,25,7,2,5,4,5,2,3,2,2,4,6,3,2,4,4,7,4,4,4
PADDINGTON,Drug offences,"Dealing, trafficking in cocaine",3,0,7,1,1,2,1,0,0,0,5,2,5,6,0,1,3,5,1,4,0,2,4,0,0,0,1,3,0,1,0,0,4,0,0,2,0,0,0,2,1,0,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
PADDINGTON,Drug offences,"Dealing, trafficking in narcotics",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PADDINGTON,Drug offences,"Dealing, trafficking in cannabis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PADDINGTON,Drug offences,"Dealing, trafficking in amphetamines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PADDINGTON,Drug offences,"Dealing, trafficking in ecstasy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PADDINGTON,Drug offences,Manufacture drug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PADDINGTON,Drug offences,Importing drugs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PADDINGTON,Disorderly conduct,Trespass,1,0,3,1,1,0,1,0,0,1,0,5,2,0,0,0,0,0,0,0,2,1,2,1,0,1,2,0,0,1,2,1,2,1,2,0,2,1,1,1,0,1,2,1,0,3,1,0,1,1,3,3,1,0,1,2,1,1,1,2,1,0,0
PADDINGTON,Disorderly conduct,Offensive conduct,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,3,1,2,0,1,2,2,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0
PADDINGTON,Disorderly conduct,Offensive language,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PADSTOW,Homicide,Murder *,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PADSTOW,Homicide,Attempted murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PADSTOW,Homicide,Manslaughter *,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
